武汉,成都,23,16,17,183,K422,火车
武汉,兰州,19,14,18,189,T306,火车
武汉,兰州,22,16,18,201,Z264,火车
武汉,兰州,23,17,18,189,Z230,火车
武汉,兰州,16,11,19,198,Z126,火车
武汉,兰州,17,13,19,198,Z292,火车
武汉,天津,18,14,20,168,K974,火车
武汉,成都,0,21,21,173,K532,火车
武汉,昆明,8,7,23,217,Z53,火车
武汉,昆明,23,22,23,217,Z161,火车
武汉,兰州,9,8,23,201,K226,火车
武汉,昆明,0,5,29,217,K635,火车
武汉,哈尔滨,18,8,38,278,K974,火车
西安,成都,18,22,3,263,D1994,火车
西安,兰州,12,15,3,174,D2657,火车
西安,香港,16,19,3,1315,KA943,飞机
西安,武汉,7,11,4,454,G870,火车
西安,成都,11,15,4,263,G2203,火车
西安,武汉,10,15,5,454,G866,火车
西安,武汉,13,18,5,454,G846,火车
西安,北京,8,13,5,515,G652,火车
西安,北京,18,23,5,515,G670,火车
西安,天津,8,14,6,520,G1712,火车
西安,天津,13,19,6,520,G1282,火车
西安,重庆,9,15,6,281,G2853,火车
西安,杭州,13,20,7,653,G1884,火车
西安,上海,13,21,8,669,G1972,火车
西安,兰州,6,14,8,93,T307,火车
西安,重庆,7,17,10,98,K691,火车
西安,重庆,18,5,11,102,K1032,火车
西安,昆明,9,20,11,623,G2853,火车
西安,重庆,12,23,11,190,CAR87,汽车
西安,杭州,7,19,12,758,G2390,火车
西安,武汉,21,9,12,115,T308,火车
西安,武汉,23,11,12,135,Z294,火车
西安,济南,18,6,12,267,CAR82,汽车
西安,重庆,21,10,13,112,K1002,火车
西安,天津,21,12,15,163,T56,火车
西安,上海,20,11,15,180,Z42,火车
西安,上海,23,14,15,180,Z218,火车
西安,上海,16,8,16,180,Z94,火车
西安,北京,17,9,16,297,CAR78,汽车
西安,南京,16,8,16,351,CAR84,汽车
西安,成都,7,23,16,112,K245,火车
西安,上海,0,17,17,180,T206,火车
西安,上海,15,8,17,306,CAR85,汽车
西安,武汉,13,6,17,257,CAR86,汽车
西安,北京,13,6,17,152,K1364,火车
西安,天津,16,11,19,168,K2046,火车
西安,杭州,23,18,19,198,T114,火车
西安,杭州,10,5,19,351,CAR80,汽车
西安,杭州,16,11,19,351,CAR81,汽车
西安,上海,9,5,20,180,K378,火车
西安,广州,19,17,22,224,Z232,火车
西安,杭州,21,20,23,189,K596,火车
西安,广州,22,21,23,236,Z136,火车
西安,昆明,7,8,25,201,K691,火车
西安,广州,16,17,25,540,CAR79,汽车
西安,昆明,12,13,25,516,CAR83,汽车
西安,广州,12,14,26,224,K1298,火车
西安,广州,6,10,28,236,K240,火车
西安,广州,14,18,28,236,K1350,火车
西安,哈尔滨,0,8,32,278,K546,火车
西安,哈尔滨,0,8,32,278,K546,火车
香港,广州,7,9,2,179,Z812,火车
香港,广州,8,10,2,179,Z824,火车
香港,广州,9,11,2,179,Z820,火车
香港,广州,14,16,2,179,Z818,火车
香港,广州,16,18,2,179,Z810,火车
香港,广州,20,22,2,179,Z802,火车
香港,北京,8,10,2,1053,HX336,飞机
香港,南京,12,14,2,1384,MU766,飞机
香港,广州,7,10,3,98,CAR88,汽车
香港,广州,9,12,3,98,CAR89,汽车
香港,广州,13,16,3,100,CAR90,汽车
香港,广州,17,20,3,98,CAR91,汽车
香港,天津,20,23,3,1261,HX362,飞机
香港,上海,15,18,3,1034,MU508,飞机
香港,上海,18,21,3,595,9C8716,飞机
香港,杭州,21,24,3,1188,HX128,飞机
香港,重庆,18,21,3,1771,CA420,飞机
香港,昆明,17,20,3,1404,MU9756,飞机
香港,西安,12,15,3,2614,KA946,飞机
香港,北京,20,24,4,1288,HX304,飞机
香港,成都,20,24,4,1147,HX1111,飞机
香港,济南,17,24,7,1181,MU510,飞机
香港,武汉,17,24,7,1824,MU9756,飞机
香港,哈尔滨,16,24,8,2620,MU504,飞机
香港,兰州,15,23,8,1690,MU508,飞机
重庆,南京,7,7,24,201,T238,火车
重庆,成都,6,8,2,46,Z49,火车
重庆,成都,12,14,2,144,G8550,火车
重庆,成都,18,20,2,96,D353,火车
重庆,成都,21,23,2,154,G8522,火车
重庆,香港,15,17,2,885,CA419,飞机
重庆,成都,15,18,3,96,D1783,火车
重庆,西安,10,15,3,281,D1957,火车
重庆,昆明,8,12,4,341,G2869,火车
重庆,成都,10,15,5,136,CAR92,汽车
重庆,昆明,14,19,5,341,G2877,火车
重庆,西安,18,23,5,279,D1985,火车
重庆,武汉,10,16,6,270,D362,火车
重庆,兰州,16,23,6,222,D753,火车
重庆,西安,7,13,6,409,G2232,火车
重庆,武汉,5,12,7,283,D2378,火车
重庆,武汉,8,15,7,270,D2248,火车
重庆,广州,7,14,7,445,D1861,火车
重庆,北京,22,5,7,236,K590,火车
重庆,广州,14,22,8,445,D1825,火车
重庆,南京,12,21,9,460,D2374,火车
重庆,兰州,11,21,10,115,K777,火车
重庆,兰州,19,5,10,115,K543,火车
重庆,南京,9,20,11,949,G1976,火车
重庆,杭州,11,22,11,560,D2264,火车
重庆,天津,10,22,12,929,G1710,火车
重庆,济南,6,18,12,791,G316,火车
重庆,上海,10,22,12,585,D354,火车
重庆,昆明,11,23,12,240,CAR94,汽车
重庆,北京,8,20,12,924,G574,火车
重庆,济南,7,20,13,929,G1836,火车
重庆,济南,10,23,13,928,G1832,火车
重庆,兰州,7,20,13,115,K651,火车
重庆,兰州,15,4,13,119,K2611,火车
重庆,武汉,18,8,14,138,K1270,火车
重庆,昆明,18,8,14,128,K691,火车
重庆,武汉,23,15,16,141,K358,火车
重庆,杭州,14,8,18,388,Z258,火车
重庆,北京,15,10,19,229,Z50,火车
重庆,广州,12,8,20,420,CAR93,汽车
重庆,广州,20,18,22,198,K775,火车
重庆,杭州,7,10,27,225,K73,火车
重庆,天津,15,19,28,236,K1574,火车
重庆,上海,7,12,29,240,K73,火车
重庆,广州,23,5,30,240,K358,火车
重庆,天津,21,5,32,251,K1064,火车
